,Country,Code,Date,Vax_Rate,Index,Region,Income_group
5378,Burundi,BDI,12/23/2021,0.06,13,Sub-Saharan Africa,Low income
5379,Burundi,BDI,1/13/2022,0.07,13,Sub-Saharan Africa,Low income
5380,Burundi,BDI,2/2/2022,0.08,13,Sub-Saharan Africa,Low income
5381,Burundi,BDI,2/9/2022,0.08,13,Sub-Saharan Africa,Low income
5382,Burundi,BDI,2/17/2022,0.09,13,Sub-Saharan Africa,Low income
5383,Burundi,BDI,2/24/2022,0.09,13,Sub-Saharan Africa,Low income
5384,Burundi,BDI,3/4/2022,0.09,13,Sub-Saharan Africa,Low income
5385,Burundi,BDI,3/12/2022,0.1,13,Sub-Saharan Africa,Low income
5386,Burundi,BDI,3/18/2022,0.1,13,Sub-Saharan Africa,Low income
5387,Burundi,BDI,3/29/2022,0.1,13,Sub-Saharan Africa,Low income
5388,Burundi,BDI,3/31/2022,0.17,13,Sub-Saharan Africa,Low income
5389,Cambodia,KHM,2/9/2021,0,102,East Asia & Pacific,Lower middle income
5390,Cambodia,KHM,2/10/2021,0,102,East Asia & Pacific,Lower middle income
5391,Cambodia,KHM,2/12/2021,0.01,102,East Asia & Pacific,Lower middle income
5392,Cambodia,KHM,2/15/2021,0.04,102,East Asia & Pacific,Lower middle income
5393,Cambodia,KHM,2/16/2021,0.07,102,East Asia & Pacific,Lower middle income
5394,Cambodia,KHM,2/17/2021,0.07,102,East Asia & Pacific,Lower middle income
5395,Cambodia,KHM,2/18/2021,0.1,102,East Asia & Pacific,Lower middle income
5396,Cambodia,KHM,2/19/2021,0.13,102,East Asia & Pacific,Lower middle income
5397,Cambodia,KHM,2/21/2021,0.17,102,East Asia & Pacific,Lower middle income
5398,Cambodia,KHM,2/22/2021,0.22,102,East Asia & Pacific,Lower middle income
5399,Cambodia,KHM,2/23/2021,0.26,102,East Asia & Pacific,Lower middle income
5400,Cambodia,KHM,2/24/2021,0.32,102,East Asia & Pacific,Lower middle income
5401,Cambodia,KHM,2/25/2021,0.36,102,East Asia & Pacific,Lower middle income
5402,Cambodia,KHM,2/26/2021,0.38,102,East Asia & Pacific,Lower middle income
5403,Cambodia,KHM,2/28/2021,0.41,102,East Asia & Pacific,Lower middle income
5404,Cambodia,KHM,3/1/2021,0.51,102,East Asia & Pacific,Lower middle income
5405,Cambodia,KHM,3/2/2021,0.67,102,East Asia & Pacific,Lower middle income
5406,Cambodia,KHM,3/3/2021,0.8,102,East Asia & Pacific,Lower middle income
5407,Cambodia,KHM,3/4/2021,0.89,102,East Asia & Pacific,Lower middle income
5408,Cambodia,KHM,3/5/2021,0.99,102,East Asia & Pacific,Lower middle income
5409,Cambodia,KHM,3/6/2021,1.06,102,East Asia & Pacific,Lower middle income
5410,Cambodia,KHM,3/7/2021,1.09,102,East Asia & Pacific,Lower middle income
5411,Cambodia,KHM,3/8/2021,1.17,102,East Asia & Pacific,Lower middle income
5412,Cambodia,KHM,3/9/2021,1.31,102,East Asia & Pacific,Lower middle income
5413,Cambodia,KHM,3/10/2021,1.5,102,East Asia & Pacific,Lower middle income
5414,Cambodia,KHM,3/11/2021,1.68,102,East Asia & Pacific,Lower middle income
5415,Cambodia,KHM,3/12/2021,1.82,102,East Asia & Pacific,Lower middle income
5416,Cambodia,KHM,3/13/2021,1.93,102,East Asia & Pacific,Lower middle income
5417,Cambodia,KHM,3/14/2021,1.99,102,East Asia & Pacific,Lower middle income
5418,Cambodia,KHM,3/15/2021,2.04,102,East Asia & Pacific,Lower middle income
5419,Cambodia,KHM,3/16/2021,2.2,102,East Asia & Pacific,Lower middle income
5420,Cambodia,KHM,3/17/2021,2.38,102,East Asia & Pacific,Lower middle income
5421,Cambodia,KHM,3/19/2021,2.61,102,East Asia & Pacific,Lower middle income
5422,Cambodia,KHM,3/20/2021,2.69,102,East Asia & Pacific,Lower middle income
5423,Cambodia,KHM,3/21/2021,2.74,102,East Asia & Pacific,Lower middle income
5424,Cambodia,KHM,3/22/2021,2.81,102,East Asia & Pacific,Lower middle income
5425,Cambodia,KHM,3/23/2021,2.89,102,East Asia & Pacific,Lower middle income
5426,Cambodia,KHM,3/24/2021,2.98,102,East Asia & Pacific,Lower middle income
5427,Cambodia,KHM,3/25/2021,3.14,102,East Asia & Pacific,Lower middle income
5428,Cambodia,KHM,3/26/2021,3.29,102,East Asia & Pacific,Lower middle income
5429,Cambodia,KHM,3/27/2021,3.43,102,East Asia & Pacific,Lower middle income
5430,Cambodia,KHM,3/28/2021,3.51,102,East Asia & Pacific,Lower middle income
5431,Cambodia,KHM,3/29/2021,3.61,102,East Asia & Pacific,Lower middle income
5432,Cambodia,KHM,3/30/2021,3.7,102,East Asia & Pacific,Lower middle income
5433,Cambodia,KHM,3/31/2021,3.81,102,East Asia & Pacific,Lower middle income
5434,Cambodia,KHM,4/1/2021,3.96,102,East Asia & Pacific,Lower middle income
5435,Cambodia,KHM,4/2/2021,4.26,102,East Asia & Pacific,Lower middle income
5436,Cambodia,KHM,4/3/2021,4.59,102,East Asia & Pacific,Lower middle income
5437,Cambodia,KHM,4/4/2021,4.9,102,East Asia & Pacific,Lower middle income
5438,Cambodia,KHM,4/5/2021,5.23,102,East Asia & Pacific,Lower middle income
5439,Cambodia,KHM,4/6/2021,5.58,102,East Asia & Pacific,Lower middle income
5440,Cambodia,KHM,4/7/2021,5.97,102,East Asia & Pacific,Lower middle income
5441,Cambodia,KHM,4/8/2021,6.32,102,East Asia & Pacific,Lower middle income
5442,Cambodia,KHM,4/9/2021,6.93,102,East Asia & Pacific,Lower middle income
5443,Cambodia,KHM,4/10/2021,7.31,102,East Asia & Pacific,Lower middle income
5444,Cambodia,KHM,4/11/2021,7.59,102,East Asia & Pacific,Lower middle income
5445,Cambodia,KHM,4/12/2021,8.09,102,East Asia & Pacific,Lower middle income
5446,Cambodia,KHM,4/13/2021,8.54,102,East Asia & Pacific,Lower middle income
5447,Cambodia,KHM,4/14/2021,8.75,102,East Asia & Pacific,Lower middle income
5448,Cambodia,KHM,4/15/2021,8.9,102,East Asia & Pacific,Lower middle income
5449,Cambodia,KHM,4/16/2021,9.1,102,East Asia & Pacific,Lower middle income
5450,Cambodia,KHM,4/17/2021,9.18,102,East Asia & Pacific,Lower middle income
5451,Cambodia,KHM,4/18/2021,9.2,102,East Asia & Pacific,Lower middle income
5452,Cambodia,KHM,4/19/2021,9.77,102,East Asia & Pacific,Lower middle income
5453,Cambodia,KHM,4/20/2021,10.1,102,East Asia & Pacific,Lower middle income
5454,Cambodia,KHM,4/21/2021,10.48,102,East Asia & Pacific,Lower middle income
5455,Cambodia,KHM,4/22/2021,10.89,102,East Asia & Pacific,Lower middle income
5456,Cambodia,KHM,4/23/2021,11.31,102,East Asia & Pacific,Lower middle income
5457,Cambodia,KHM,4/24/2021,11.68,102,East Asia & Pacific,Lower middle income
5458,Cambodia,KHM,4/25/2021,11.97,102,East Asia & Pacific,Lower middle income
5459,Cambodia,KHM,4/26/2021,12.24,102,East Asia & Pacific,Lower middle income
5460,Cambodia,KHM,4/27/2021,12.5,102,East Asia & Pacific,Lower middle income
5461,Cambodia,KHM,4/29/2021,13.22,102,East Asia & Pacific,Lower middle income
5462,Cambodia,KHM,4/30/2021,13.48,102,East Asia & Pacific,Lower middle income
5463,Cambodia,KHM,5/1/2021,13.78,102,East Asia & Pacific,Lower middle income
5464,Cambodia,KHM,5/2/2021,14.21,102,East Asia & Pacific,Lower middle income
5465,Cambodia,KHM,5/3/2021,14.57,102,East Asia & Pacific,Lower middle income
5466,Cambodia,KHM,5/4/2021,15.01,102,East Asia & Pacific,Lower middle income
5467,Cambodia,KHM,5/5/2021,15.4,102,East Asia & Pacific,Lower middle income
5468,Cambodia,KHM,5/6/2021,15.85,102,East Asia & Pacific,Lower middle income
5469,Cambodia,KHM,5/7/2021,16.32,102,East Asia & Pacific,Lower middle income
5470,Cambodia,KHM,5/8/2021,16.68,102,East Asia & Pacific,Lower middle income
5471,Cambodia,KHM,5/9/2021,17.02,102,East Asia & Pacific,Lower middle income
5472,Cambodia,KHM,5/10/2021,17.37,102,East Asia & Pacific,Lower middle income
5473,Cambodia,KHM,5/11/2021,17.71,102,East Asia & Pacific,Lower middle income
5474,Cambodia,KHM,5/12/2021,18.11,102,East Asia & Pacific,Lower middle income
5475,Cambodia,KHM,5/13/2021,18.49,102,East Asia & Pacific,Lower middle income
5476,Cambodia,KHM,5/14/2021,18.77,102,East Asia & Pacific,Lower middle income
5477,Cambodia,KHM,5/15/2021,18.97,102,East Asia & Pacific,Lower middle income
5478,Cambodia,KHM,5/16/2021,19.28,102,East Asia & Pacific,Lower middle income
5479,Cambodia,KHM,5/17/2021,19.67,102,East Asia & Pacific,Lower middle income
5480,Cambodia,KHM,5/18/2021,20.16,102,East Asia & Pacific,Lower middle income
5481,Cambodia,KHM,5/19/2021,20.68,102,East Asia & Pacific,Lower middle income
5482,Cambodia,KHM,5/20/2021,21.19,102,East Asia & Pacific,Lower middle income
5483,Cambodia,KHM,5/21/2021,21.68,102,East Asia & Pacific,Lower middle income
5484,Cambodia,KHM,5/22/2021,22.23,102,East Asia & Pacific,Lower middle income
5485,Cambodia,KHM,5/23/2021,22.66,102,East Asia & Pacific,Lower middle income
5486,Cambodia,KHM,5/24/2021,23.18,102,East Asia & Pacific,Lower middle income
5487,Cambodia,KHM,5/25/2021,23.64,102,East Asia & Pacific,Lower middle income
5488,Cambodia,KHM,5/26/2021,24.27,102,East Asia & Pacific,Lower middle income
5489,Cambodia,KHM,5/27/2021,24.9,102,East Asia & Pacific,Lower middle income
5490,Cambodia,KHM,5/28/2021,25.55,102,East Asia & Pacific,Lower middle income
5491,Cambodia,KHM,5/29/2021,26.19,102,East Asia & Pacific,Lower middle income
5492,Cambodia,KHM,5/30/2021,26.72,102,East Asia & Pacific,Lower middle income
5493,Cambodia,KHM,5/31/2021,27.22,102,East Asia & Pacific,Lower middle income
5494,Cambodia,KHM,6/1/2021,27.56,102,East Asia & Pacific,Lower middle income
5495,Cambodia,KHM,6/2/2021,27.88,102,East Asia & Pacific,Lower middle income
5496,Cambodia,KHM,6/3/2021,28.22,102,East Asia & Pacific,Lower middle income
5497,Cambodia,KHM,6/4/2021,28.56,102,East Asia & Pacific,Lower middle income
5498,Cambodia,KHM,6/5/2021,28.88,102,East Asia & Pacific,Lower middle income
5499,Cambodia,KHM,6/6/2021,29.14,102,East Asia & Pacific,Lower middle income
5500,Cambodia,KHM,6/7/2021,29.33,102,East Asia & Pacific,Lower middle income
5501,Cambodia,KHM,6/8/2021,29.54,102,East Asia & Pacific,Lower middle income
5502,Cambodia,KHM,6/9/2021,29.8,102,East Asia & Pacific,Lower middle income
5503,Cambodia,KHM,6/10/2021,30.26,102,East Asia & Pacific,Lower middle income
5504,Cambodia,KHM,6/11/2021,30.83,102,East Asia & Pacific,Lower middle income
5505,Cambodia,KHM,6/12/2021,31.42,102,East Asia & Pacific,Lower middle income
5506,Cambodia,KHM,6/13/2021,32.03,102,East Asia & Pacific,Lower middle income
5507,Cambodia,KHM,6/14/2021,32.68,102,East Asia & Pacific,Lower middle income
5508,Cambodia,KHM,6/15/2021,33.45,102,East Asia & Pacific,Lower middle income
5509,Cambodia,KHM,6/16/2021,34,102,East Asia & Pacific,Lower middle income
5510,Cambodia,KHM,6/17/2021,34.46,102,East Asia & Pacific,Lower middle income
5511,Cambodia,KHM,6/18/2021,34.96,102,East Asia & Pacific,Lower middle income
5512,Cambodia,KHM,6/19/2021,35.48,102,East Asia & Pacific,Lower middle income
5513,Cambodia,KHM,6/20/2021,35.99,102,East Asia & Pacific,Lower middle income
5514,Cambodia,KHM,6/21/2021,36.42,102,East Asia & Pacific,Lower middle income
5515,Cambodia,KHM,6/22/2021,37.03,102,East Asia & Pacific,Lower middle income
5516,Cambodia,KHM,6/23/2021,37.64,102,East Asia & Pacific,Lower middle income
5517,Cambodia,KHM,6/24/2021,38.23,102,East Asia & Pacific,Lower middle income
5518,Cambodia,KHM,6/25/2021,39.04,102,East Asia & Pacific,Lower middle income
5519,Cambodia,KHM,6/26/2021,39.71,102,East Asia & Pacific,Lower middle income
5520,Cambodia,KHM,6/27/2021,40.34,102,East Asia & Pacific,Lower middle income
5521,Cambodia,KHM,6/28/2021,41.06,102,East Asia & Pacific,Lower middle income
5522,Cambodia,KHM,6/29/2021,41.86,102,East Asia & Pacific,Lower middle income
5523,Cambodia,KHM,6/30/2021,42.79,102,East Asia & Pacific,Lower middle income
5524,Cambodia,KHM,7/1/2021,43.72,102,East Asia & Pacific,Lower middle income
5525,Cambodia,KHM,7/2/2021,44.6,102,East Asia & Pacific,Lower middle income
5526,Cambodia,KHM,7/3/2021,45.38,102,East Asia & Pacific,Lower middle income
5527,Cambodia,KHM,7/4/2021,46.11,102,East Asia & Pacific,Lower middle income
5528,Cambodia,KHM,7/5/2021,46.79,102,East Asia & Pacific,Lower middle income
5529,Cambodia,KHM,7/6/2021,47.39,102,East Asia & Pacific,Lower middle income
5530,Cambodia,KHM,7/7/2021,48.05,102,East Asia & Pacific,Lower middle income
5531,Cambodia,KHM,7/8/2021,48.81,102,East Asia & Pacific,Lower middle income
5532,Cambodia,KHM,7/9/2021,49.7,102,East Asia & Pacific,Lower middle income
5533,Cambodia,KHM,7/10/2021,50.52,102,East Asia & Pacific,Lower middle income
5534,Cambodia,KHM,7/11/2021,51.34,102,East Asia & Pacific,Lower middle income
5535,Cambodia,KHM,7/12/2021,52.3,102,East Asia & Pacific,Lower middle income
5536,Cambodia,KHM,7/13/2021,53.42,102,East Asia & Pacific,Lower middle income
5537,Cambodia,KHM,7/14/2021,54.54,102,East Asia & Pacific,Lower middle income
5538,Cambodia,KHM,7/15/2021,55.79,102,East Asia & Pacific,Lower middle income
5539,Cambodia,KHM,7/16/2021,57.09,102,East Asia & Pacific,Lower middle income
5540,Cambodia,KHM,7/17/2021,58.29,102,East Asia & Pacific,Lower middle income
5541,Cambodia,KHM,7/18/2021,59.27,102,East Asia & Pacific,Lower middle income
5542,Cambodia,KHM,7/19/2021,60.29,102,East Asia & Pacific,Lower middle income
5543,Cambodia,KHM,7/20/2021,61.36,102,East Asia & Pacific,Lower middle income
5544,Cambodia,KHM,7/21/2021,62.48,102,East Asia & Pacific,Lower middle income
5545,Cambodia,KHM,7/22/2021,63.49,102,East Asia & Pacific,Lower middle income
5546,Cambodia,KHM,7/23/2021,64.41,102,East Asia & Pacific,Lower middle income
5547,Cambodia,KHM,7/24/2021,65.38,102,East Asia & Pacific,Lower middle income
5548,Cambodia,KHM,7/25/2021,66.23,102,East Asia & Pacific,Lower middle income
5549,Cambodia,KHM,7/26/2021,67.15,102,East Asia & Pacific,Lower middle income
5550,Cambodia,KHM,7/27/2021,68.03,102,East Asia & Pacific,Lower middle income
5551,Cambodia,KHM,7/28/2021,68.87,102,East Asia & Pacific,Lower middle income
5552,Cambodia,KHM,7/29/2021,69.64,102,East Asia & Pacific,Lower middle income
5553,Cambodia,KHM,7/30/2021,70.59,102,East Asia & Pacific,Lower middle income
5554,Cambodia,KHM,7/31/2021,71.33,102,East Asia & Pacific,Lower middle income
5555,Cambodia,KHM,8/1/2021,72.18,102,East Asia & Pacific,Lower middle income
5556,Cambodia,KHM,8/2/2021,73.33,102,East Asia & Pacific,Lower middle income
5557,Cambodia,KHM,8/3/2021,74.61,102,East Asia & Pacific,Lower middle income
5558,Cambodia,KHM,8/4/2021,75.92,102,East Asia & Pacific,Lower middle income
5559,Cambodia,KHM,8/5/2021,77.47,102,East Asia & Pacific,Lower middle income
5560,Cambodia,KHM,8/6/2021,79.03,102,East Asia & Pacific,Lower middle income
5561,Cambodia,KHM,8/7/2021,80.73,102,East Asia & Pacific,Lower middle income
5562,Cambodia,KHM,8/8/2021,82.32,102,East Asia & Pacific,Lower middle income
5563,Cambodia,KHM,8/9/2021,84.14,102,East Asia & Pacific,Lower middle income
5564,Cambodia,KHM,8/10/2021,85.89,102,East Asia & Pacific,Lower middle income
5565,Cambodia,KHM,8/11/2021,87.69,102,East Asia & Pacific,Lower middle income
5566,Cambodia,KHM,8/12/2021,89.32,102,East Asia & Pacific,Lower middle income
5567,Cambodia,KHM,8/13/2021,90.71,102,East Asia & Pacific,Lower middle income
5568,Cambodia,KHM,8/14/2021,92.19,102,East Asia & Pacific,Lower middle income
5569,Cambodia,KHM,8/15/2021,93.47,102,East Asia & Pacific,Lower middle income
5570,Cambodia,KHM,8/16/2021,94.76,102,East Asia & Pacific,Lower middle income
5571,Cambodia,KHM,8/17/2021,96.09,102,East Asia & Pacific,Lower middle income
5572,Cambodia,KHM,8/18/2021,97.45,102,East Asia & Pacific,Lower middle income
5573,Cambodia,KHM,8/19/2021,98.72,102,East Asia & Pacific,Lower middle income
5574,Cambodia,KHM,8/20/2021,99.89,102,East Asia & Pacific,Lower middle income
5575,Cambodia,KHM,8/21/2021,101.21,102,East Asia & Pacific,Lower middle income
5576,Cambodia,KHM,8/22/2021,102.17,102,East Asia & Pacific,Lower middle income
5577,Cambodia,KHM,8/23/2021,103.55,102,East Asia & Pacific,Lower middle income
5578,Cambodia,KHM,8/24/2021,104.76,102,East Asia & Pacific,Lower middle income
5579,Cambodia,KHM,8/25/2021,105.94,102,East Asia & Pacific,Lower middle income
5580,Cambodia,KHM,8/26/2021,107.02,102,East Asia & Pacific,Lower middle income
5581,Cambodia,KHM,8/27/2021,108.21,102,East Asia & Pacific,Lower middle income
5582,Cambodia,KHM,8/28/2021,109.38,102,East Asia & Pacific,Lower middle income
5583,Cambodia,KHM,8/29/2021,110.43,102,East Asia & Pacific,Lower middle income
5584,Cambodia,KHM,8/30/2021,111.6,102,East Asia & Pacific,Lower middle income
5585,Cambodia,KHM,8/31/2021,112.62,102,East Asia & Pacific,Lower middle income
5586,Cambodia,KHM,9/1/2021,113.57,102,East Asia & Pacific,Lower middle income
5587,Cambodia,KHM,9/2/2021,114.49,102,East Asia & Pacific,Lower middle income
5588,Cambodia,KHM,9/3/2021,115.28,102,East Asia & Pacific,Lower middle income
5589,Cambodia,KHM,9/4/2021,117.02,102,East Asia & Pacific,Lower middle income
5590,Cambodia,KHM,9/5/2021,117.59,102,East Asia & Pacific,Lower middle income
5591,Cambodia,KHM,9/6/2021,118.37,102,East Asia & Pacific,Lower middle income
5592,Cambodia,KHM,9/7/2021,119.12,102,East Asia & Pacific,Lower middle income
5593,Cambodia,KHM,9/8/2021,119.86,102,East Asia & Pacific,Lower middle income
5594,Cambodia,KHM,9/9/2021,120.56,102,East Asia & Pacific,Lower middle income
5595,Cambodia,KHM,9/10/2021,121.29,102,East Asia & Pacific,Lower middle income
5596,Cambodia,KHM,9/11/2021,121.99,102,East Asia & Pacific,Lower middle income
5597,Cambodia,KHM,9/12/2021,122.52,102,East Asia & Pacific,Lower middle income
5598,Cambodia,KHM,9/13/2021,123.32,102,East Asia & Pacific,Lower middle income
5599,Cambodia,KHM,9/14/2021,124.19,102,East Asia & Pacific,Lower middle income
5600,Cambodia,KHM,9/15/2021,125.03,102,East Asia & Pacific,Lower middle income
5601,Cambodia,KHM,9/16/2021,125.82,102,East Asia & Pacific,Lower middle income
5602,Cambodia,KHM,9/17/2021,126.96,102,East Asia & Pacific,Lower middle income
5603,Cambodia,KHM,9/18/2021,128.87,102,East Asia & Pacific,Lower middle income
5604,Cambodia,KHM,9/19/2021,130.72,102,East Asia & Pacific,Lower middle income
5605,Cambodia,KHM,9/20/2021,132.74,102,East Asia & Pacific,Lower middle income
5606,Cambodia,KHM,9/21/2021,134.65,102,East Asia & Pacific,Lower middle income
5607,Cambodia,KHM,9/22/2021,136.31,102,East Asia & Pacific,Lower middle income
5608,Cambodia,KHM,9/23/2021,137.74,102,East Asia & Pacific,Lower middle income
5609,Cambodia,KHM,9/24/2021,138.9,102,East Asia & Pacific,Lower middle income
5610,Cambodia,KHM,9/25/2021,139.88,102,East Asia & Pacific,Lower middle income
5611,Cambodia,KHM,9/26/2021,140.62,102,East Asia & Pacific,Lower middle income
5612,Cambodia,KHM,9/27/2021,141.46,102,East Asia & Pacific,Lower middle income
5613,Cambodia,KHM,9/28/2021,142.15,102,East Asia & Pacific,Lower middle income
5614,Cambodia,KHM,9/29/2021,142.75,102,East Asia & Pacific,Lower middle income
5615,Cambodia,KHM,9/30/2021,143.23,102,East Asia & Pacific,Lower middle income
5616,Cambodia,KHM,10/1/2021,143.58,102,East Asia & Pacific,Lower middle income
5617,Cambodia,KHM,10/2/2021,143.86,102,East Asia & Pacific,Lower middle income
5618,Cambodia,KHM,10/3/2021,144.05,102,East Asia & Pacific,Lower middle income
5619,Cambodia,KHM,10/4/2021,144.22,102,East Asia & Pacific,Lower middle income
5620,Cambodia,KHM,10/5/2021,144.26,102,East Asia & Pacific,Lower middle income
5621,Cambodia,KHM,10/6/2021,144.26,102,East Asia & Pacific,Lower middle income
5622,Cambodia,KHM,10/7/2021,144.27,102,East Asia & Pacific,Lower middle income
5623,Cambodia,KHM,10/8/2021,144.64,102,East Asia & Pacific,Lower middle income
5624,Cambodia,KHM,10/9/2021,145.58,102,East Asia & Pacific,Lower middle income
5625,Cambodia,KHM,10/10/2021,146.7,102,East Asia & Pacific,Lower middle income
5626,Cambodia,KHM,10/11/2021,148.48,102,East Asia & Pacific,Lower middle income
5627,Cambodia,KHM,10/12/2021,150.4,102,East Asia & Pacific,Lower middle income
5628,Cambodia,KHM,10/13/2021,152.08,102,East Asia & Pacific,Lower middle income
5629,Cambodia,KHM,10/14/2021,153.58,102,East Asia & Pacific,Lower middle income
5630,Cambodia,KHM,10/15/2021,154.82,102,East Asia & Pacific,Lower middle income
5631,Cambodia,KHM,10/16/2021,156.01,102,East Asia & Pacific,Lower middle income
5632,Cambodia,KHM,10/17/2021,156.9,102,East Asia & Pacific,Lower middle income
5633,Cambodia,KHM,10/18/2021,157.86,102,East Asia & Pacific,Lower middle income
5634,Cambodia,KHM,10/19/2021,158.65,102,East Asia & Pacific,Lower middle income
5635,Cambodia,KHM,10/20/2021,159.32,102,East Asia & Pacific,Lower middle income
5636,Cambodia,KHM,10/21/2021,159.86,102,East Asia & Pacific,Lower middle income
5637,Cambodia,KHM,10/22/2021,160.29,102,East Asia & Pacific,Lower middle income
5638,Cambodia,KHM,10/23/2021,160.76,102,East Asia & Pacific,Lower middle income
5639,Cambodia,KHM,10/24/2021,161.15,102,East Asia & Pacific,Lower middle income
5640,Cambodia,KHM,10/25/2021,161.43,102,East Asia & Pacific,Lower middle income
5641,Cambodia,KHM,10/26/2021,161.63,102,East Asia & Pacific,Lower middle income
5642,Cambodia,KHM,10/27/2021,161.81,102,East Asia & Pacific,Lower middle income
5643,Cambodia,KHM,10/28/2021,162.03,102,East Asia & Pacific,Lower middle income
5644,Cambodia,KHM,10/29/2021,162.21,102,East Asia & Pacific,Lower middle income
5645,Cambodia,KHM,10/30/2021,162.51,102,East Asia & Pacific,Lower middle income
5646,Cambodia,KHM,10/31/2021,162.77,102,East Asia & Pacific,Lower middle income
5647,Cambodia,KHM,11/1/2021,163.22,102,East Asia & Pacific,Lower middle income
5648,Cambodia,KHM,11/2/2021,163.78,102,East Asia & Pacific,Lower middle income
5649,Cambodia,KHM,11/3/2021,164.28,102,East Asia & Pacific,Lower middle income
5650,Cambodia,KHM,11/4/2021,164.7,102,East Asia & Pacific,Lower middle income
5651,Cambodia,KHM,11/5/2021,165.03,102,East Asia & Pacific,Lower middle income
5652,Cambodia,KHM,11/7/2021,165.47,102,East Asia & Pacific,Lower middle income
5653,Cambodia,KHM,11/8/2021,165.76,102,East Asia & Pacific,Lower middle income
5654,Cambodia,KHM,11/9/2021,165.9,102,East Asia & Pacific,Lower middle income
5655,Cambodia,KHM,11/10/2021,166.12,102,East Asia & Pacific,Lower middle income
5656,Cambodia,KHM,11/11/2021,166.3,102,East Asia & Pacific,Lower middle income
5657,Cambodia,KHM,11/12/2021,166.47,102,East Asia & Pacific,Lower middle income
5658,Cambodia,KHM,11/13/2021,166.58,102,East Asia & Pacific,Lower middle income
5659,Cambodia,KHM,11/14/2021,166.59,102,East Asia & Pacific,Lower middle income
5660,Cambodia,KHM,11/15/2021,166.65,102,East Asia & Pacific,Lower middle income
5661,Cambodia,KHM,11/16/2021,167.16,102,East Asia & Pacific,Lower middle income
5662,Cambodia,KHM,11/17/2021,167.39,102,East Asia & Pacific,Lower middle income
5663,Cambodia,KHM,11/18/2021,167.47,102,East Asia & Pacific,Lower middle income
5664,Cambodia,KHM,11/19/2021,167.53,102,East Asia & Pacific,Lower middle income
5665,Cambodia,KHM,11/20/2021,167.62,102,East Asia & Pacific,Lower middle income
5666,Cambodia,KHM,11/21/2021,167.67,102,East Asia & Pacific,Lower middle income
5667,Cambodia,KHM,11/22/2021,167.88,102,East Asia & Pacific,Lower middle income
5668,Cambodia,KHM,11/23/2021,168.07,102,East Asia & Pacific,Lower middle income
5669,Cambodia,KHM,11/24/2021,168.24,102,East Asia & Pacific,Lower middle income
5670,Cambodia,KHM,11/25/2021,168.39,102,East Asia & Pacific,Lower middle income
5671,Cambodia,KHM,11/26/2021,168.56,102,East Asia & Pacific,Lower middle income
5672,Cambodia,KHM,11/27/2021,168.66,102,East Asia & Pacific,Lower middle income
5673,Cambodia,KHM,11/28/2021,168.75,102,East Asia & Pacific,Lower middle income
5674,Cambodia,KHM,11/29/2021,169.11,102,East Asia & Pacific,Lower middle income
5675,Cambodia,KHM,11/30/2021,169.45,102,East Asia & Pacific,Lower middle income
5676,Cambodia,KHM,12/1/2021,169.8,102,East Asia & Pacific,Lower middle income
5677,Cambodia,KHM,12/2/2021,170.2,102,East Asia & Pacific,Lower middle income
5678,Cambodia,KHM,12/3/2021,170.59,102,East Asia & Pacific,Lower middle income
5679,Cambodia,KHM,12/4/2021,170.93,102,East Asia & Pacific,Lower middle income
5680,Cambodia,KHM,12/5/2021,171.14,102,East Asia & Pacific,Lower middle income
5681,Cambodia,KHM,12/6/2021,171.68,102,East Asia & Pacific,Lower middle income
5682,Cambodia,KHM,12/7/2021,172.25,102,East Asia & Pacific,Lower middle income
5683,Cambodia,KHM,12/8/2021,172.8,102,East Asia & Pacific,Lower middle income
5684,Cambodia,KHM,12/9/2021,173.29,102,East Asia & Pacific,Lower middle income
5685,Cambodia,KHM,12/10/2021,173.64,102,East Asia & Pacific,Lower middle income
5686,Cambodia,KHM,12/11/2021,173.92,102,East Asia & Pacific,Lower middle income
5687,Cambodia,KHM,12/12/2021,174.09,102,East Asia & Pacific,Lower middle income
5688,Cambodia,KHM,12/13/2021,174.52,102,East Asia & Pacific,Lower middle income
5689,Cambodia,KHM,12/14/2021,174.85,102,East Asia & Pacific,Lower middle income
5690,Cambodia,KHM,12/15/2021,175.13,102,East Asia & Pacific,Lower middle income
5691,Cambodia,KHM,12/17/2021,175.68,102,East Asia & Pacific,Lower middle income
5692,Cambodia,KHM,12/18/2021,175.87,102,East Asia & Pacific,Lower middle income
5693,Cambodia,KHM,12/19/2021,176.03,102,East Asia & Pacific,Lower middle income
5694,Cambodia,KHM,12/20/2021,176.47,102,East Asia & Pacific,Lower middle income
5695,Cambodia,KHM,12/21/2021,176.86,102,East Asia & Pacific,Lower middle income
5696,Cambodia,KHM,12/22/2021,177.2,102,East Asia & Pacific,Lower middle income
5697,Cambodia,KHM,12/23/2021,177.5,102,East Asia & Pacific,Lower middle income
5698,Cambodia,KHM,12/24/2021,177.85,102,East Asia & Pacific,Lower middle income
5699,Cambodia,KHM,12/25/2021,178.09,102,East Asia & Pacific,Lower middle income
5700,Cambodia,KHM,12/26/2021,178.27,102,East Asia & Pacific,Lower middle income
5701,Cambodia,KHM,12/27/2021,178.71,102,East Asia & Pacific,Lower middle income
5702,Cambodia,KHM,12/28/2021,179.01,102,East Asia & Pacific,Lower middle income
